source_bed	filtered_bed	total_windows	kept_windows	excluded_centromere_windows
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0080.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0080.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0081.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0081.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0082.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0082.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0083.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0083.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0084.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0084.bed	20000	18798	1202
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0085.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0085.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0086.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0086.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0087.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0087.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0088.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0088.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0089.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0089.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0090.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0090.bed	20000	16900	3100
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0091.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0091.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0092.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0092.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0093.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0093.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0094.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0094.bed	20000	17163	2837
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0095.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0095.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0096.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0096.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0097.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0097.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0098.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0098.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0099.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0099.bed	20000	17516	2484
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0100.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0100.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0101.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0101.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0102.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0102.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0103.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0103.bed	20000	19229	771
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0104.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0104.bed	20000	18531	1469
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0105.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0105.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0106.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0106.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0107.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0107.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0108.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0108.bed	20000	16887	3113
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0109.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0109.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0110.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0110.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0111.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0111.bed	20000	18786	1214
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0112.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0112.bed	20000	19665	335
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0113.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0113.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0114.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0114.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0115.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0115.bed	20000	16982	3018
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0116.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0116.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0117.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0117.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0118.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0118.bed	20000	18038	1962
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0119.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0119.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0120.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0120.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0121.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0121.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0122.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0122.bed	20000	17665	2335
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0123.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0123.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0124.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0124.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0125.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0125.bed	20000	18062	1938
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0126.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0126.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0127.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0127.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0128.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0128.bed	20000	18183	1817
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0129.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0129.bed	20000	20000	0
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0130.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0130.bed	20000	18644	1356
/moosefs/erikg/phrs/.wg-worktrees/agent-2837/paper_prep/_brainstorming/fig5_raw_manymany_impg_similarity_2kb_sharded/bed_shards/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0131.bed	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_mappingfiltered_impg_similarity_2kb_topn_depthcapped_4to4/bed_shards_no_centromere/PAN027pat_vs_PAN011_joint/PAN027pat_vs_PAN011_joint.full_genome_2kb.shard_0131.bed	20000	20000	0
