comparison_id	cell_id	source_kind	scaffold_jump	min_aln_length	scoring	num_mappings	scaffold_mass	overlap	source_paf	source_paf_sha256	filtered_paf	filtered_paf_sha256	paf_path	command
PAN027pat_vs_PAN011_joint	j20k.l5000.ani.4tomany.m10k	filtered	20k	5000	ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l5000.ani.4tomany.m10k.paf.gz	976c849b9146d90fa99087eb4f292b36a10add55e83d06c91a85ed47e9fbc7b1	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l5000.ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 20k --scaffold-mass 10k --scoring ani --min-aln-length 5000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.1to1.m10k	filtered	20k	5000	log-length-ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l5000.log_length_ani.1to1.m10k.paf.gz	275c15f78ac5fcbde51407314a83405542ea8767b5f37375300a064f0c62864d	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l5000.log_length_ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 20k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 5000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j20k.l5000.log_length_ani.4tomany.m10k	filtered	20k	5000	log-length-ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l5000.log_length_ani.4tomany.m10k.paf.gz	3fdb57487f40c1fe3d327ba51ec344f701f49c5465078a592f23c6ea94970dba	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l5000.log_length_ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 20k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 5000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j20k.l10000.ani.1to1.m10k	filtered	20k	10000	ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l10000.ani.1to1.m10k.paf.gz	955ecc4462a7f995adaeed039dfcd8e2b50edb4da29387dff24d3f9980c4324e	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l10000.ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 20k --scaffold-mass 10k --scoring ani --min-aln-length 10000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j20k.l10000.ani.4tomany.m10k	filtered	20k	10000	ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l10000.ani.4tomany.m10k.paf.gz	7ee74fae8a9203f0e453a6da69fc206cd07ee0eb1af26e4bd89f8e8ccf4db2b5	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l10000.ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 20k --scaffold-mass 10k --scoring ani --min-aln-length 10000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.1to1.m10k	filtered	20k	10000	log-length-ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l10000.log_length_ani.1to1.m10k.paf.gz	1fc64129953b241c555ed8c07f9dc71b923582ea136d4f0dfbfdd9a5e1d8e7ce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l10000.log_length_ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 20k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 10000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j20k.l10000.log_length_ani.4tomany.m10k	filtered	20k	10000	log-length-ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l10000.log_length_ani.4tomany.m10k.paf.gz	9eac20ef73c363abddcc6b3e985f9b7f9a1838b00cca967a02f82295971caf74	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j20k.l10000.log_length_ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 20k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 10000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.ldefault.ani.1to1.m10k	filtered	50k	default	ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.ldefault.ani.1to1.m10k.paf.gz	e84cdca5e934cd29c82339c24498ff9e490221de6d7bfe9cae0f7d45c04bb477	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.ldefault.ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 50k --scaffold-mass 10k --scoring ani --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.ldefault.ani.4tomany.m10k	filtered	50k	default	ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.ldefault.ani.4tomany.m10k.paf.gz	a4fc6f5066f47056c1006191d2e286fe33d37b5135c097d3d97e26e3ae8be7ca	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.ldefault.ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 50k --scaffold-mass 10k --scoring ani --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.1to1.m10k	filtered	50k	default	log-length-ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.ldefault.log_length_ani.1to1.m10k.paf.gz	dca44a906dc1af480cc0c7f4e0198022e35d7496d668783def1b06feefcfb36d	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.ldefault.log_length_ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 50k --scaffold-mass 10k --scoring log-length-ani --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.ldefault.log_length_ani.4tomany.m10k	filtered	50k	default	log-length-ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.ldefault.log_length_ani.4tomany.m10k.paf.gz	7a6d0ed7a74c608f1afca43f579f421fbb40a34496940f203a290445c5eb5408	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.ldefault.log_length_ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 50k --scaffold-mass 10k --scoring log-length-ani --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l1000.ani.1to1.m10k	filtered	50k	1000	ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l1000.ani.1to1.m10k.paf.gz	1191fae8fa4c2b64ef815ed3851333ba571dcbfd5c5dde0a86f5a70db344717e	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l1000.ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 50k --scaffold-mass 10k --scoring ani --min-aln-length 1000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l1000.ani.4tomany.m10k	filtered	50k	1000	ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l1000.ani.4tomany.m10k.paf.gz	d284f48b378b36f9f4373215b98ede8079c0a553ef750b71e0740273d5155b22	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l1000.ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 50k --scaffold-mass 10k --scoring ani --min-aln-length 1000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.1to1.m10k	filtered	50k	1000	log-length-ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l1000.log_length_ani.1to1.m10k.paf.gz	0b281280ba50da61b44be37f38bd652c2ebd06f7b027b13abd24c8863d26d862	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l1000.log_length_ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 50k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 1000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l1000.log_length_ani.4tomany.m10k	filtered	50k	1000	log-length-ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l1000.log_length_ani.4tomany.m10k.paf.gz	9e654ec8fd459256fd226f51dff0f3e68bc2f13f7dd7d04cd3107474566a86f8	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l1000.log_length_ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 50k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 1000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l5000.ani.1to1.m10k	filtered	50k	5000	ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l5000.ani.1to1.m10k.paf.gz	c7f9e7662714ef99a8ccfc453cc186c138598a812ecf7f98122b9172a9b733a1	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l5000.ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 50k --scaffold-mass 10k --scoring ani --min-aln-length 5000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l5000.ani.4tomany.m10k	filtered	50k	5000	ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l5000.ani.4tomany.m10k.paf.gz	2cd5a0a0a26d2d94ebca2e52d34ebbeadc54feb99e7fadfb4d832adcb30533e6	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l5000.ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 50k --scaffold-mass 10k --scoring ani --min-aln-length 5000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.1to1.m10k	filtered	50k	5000	log-length-ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l5000.log_length_ani.1to1.m10k.paf.gz	8cbb6f2c66c4f383e76df193a56992b89b7e5e9fa5c154d0a4e3e144dee83131	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l5000.log_length_ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 50k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 5000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l5000.log_length_ani.4tomany.m10k	filtered	50k	5000	log-length-ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l5000.log_length_ani.4tomany.m10k.paf.gz	bac44ec995f5ffe612f4e2e13581bb93c039c71d5a083c7c3d5c4c7be57cde8b	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l5000.log_length_ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 50k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 5000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l10000.ani.1to1.m10k	filtered	50k	10000	ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l10000.ani.1to1.m10k.paf.gz	b18421f9f6491ed7cd972d81d04c9a1825b01f5bf8c7447d9ab261eafdbd60de	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l10000.ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 50k --scaffold-mass 10k --scoring ani --min-aln-length 10000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l10000.ani.4tomany.m10k	filtered	50k	10000	ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l10000.ani.4tomany.m10k.paf.gz	ca9eac32641b5edb915e2141f758b7a6d0d677065b27bdb854a6ab710dce0119	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l10000.ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 50k --scaffold-mass 10k --scoring ani --min-aln-length 10000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.1to1.m10k	filtered	50k	10000	log-length-ani	1:1	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l10000.log_length_ani.1to1.m10k.paf.gz	3fade53cb1e3584e51c06e244a212b29d9e73f68c7281adb5dd6e96f58c4d819	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l10000.log_length_ani.1to1.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 1:1 --scaffold-jump 50k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 10000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
PAN027pat_vs_PAN011_joint	j50k.l10000.log_length_ani.4tomany.m10k	filtered	50k	10000	log-length-ani	4:many	10k	default	/moosefs/erikg/phrs/.wg-worktrees/agent-2649/paper_prep/_brainstorming/pedigree_whole_genome_sweepga_fastga_frequency16/raw_paf/PAN027pat_vs_PAN011_joint.sweepga_frequency16_many_many_j0.paf.gz	04d42a5de5f3b23f59ab58071635449656ef19e2ff7eb0ecbe3202ad20f1fbce	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l10000.log_length_ani.4tomany.m10k.paf.gz	a65ec566e5a9e4522e4c5464b7ac8e153e7ab6ec4c4357bf9305679d48b03616	/moosefs/erikg/phrs/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_scaffold_jump_sensitivity/filtered_paf/PAN027pat_vs_PAN011_joint.j50k.l10000.log_length_ani.4tomany.m10k.paf.gz	/home/erikg/.cargo/bin/sweepga --num-mappings 4:many --scaffold-jump 50k --scaffold-mass 10k --scoring log-length-ani --min-aln-length 10000 --threads ${THREADS} --output-file ${WORK}/filtered.paf ${WORK}/input.paf
